w1_q24_met_online,w1_ppage,w1_ppgender,w1_ppeduc,w1_ppincimp,w1_ppethm,w1_ppwork,w1_married,w1_same_sex_couple_raw,w1_relate_duration_in2017_years,w1_q34,still_together_w3,w1_weight_combo
0.0,41.0,Male,Bachelors degree,"$25,000 to $29,999",Hispanic,Working - as a paid employee,1.0,same_sex_couple,4.75,Good,1.0,0.2720753252506256
1.0,54.0,Male,Associate degree,"$85,000 to $99,999","2+ Races, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,7.25,Good,1.0,0.142483189702034
0.0,62.0,Female,9th grade,"$40,000 to $49,999","2+ Races, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,45.83333206176758,Excellent,1.0,0.4812501668930053
0.0,71.0,Male,Bachelors degree,"$150,000 to $174,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,49.83333206176758,Excellent,1.0,1.1860510110855105
1.0,56.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,15.083333015441896,Good,1.0,0.9113901257514954
0.0,55.0,Female,Associate degree,"$40,000 to $49,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,26.16666603088379,Good,0.0,1.2886106967926023
0.0,28.0,Male,Associate degree,"$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,11.666666984558104,Excellent,1.0,1.606692671775818
0.0,34.0,Male,Bachelors degree,"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,10.0,Excellent,1.0,1.024126648902893
1.0,35.0,Male,Associate degree,"$60,000 to $74,999",Hispanic,Working - as a paid employee,0.0,same_sex_couple,0.1666666716337204,Excellent,1.0,0.5043619275093079
0.0,57.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,41.08333206176758,Excellent,1.0,0.760434091091156
1.0,34.0,Male,Bachelors degree,"$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,1.0,same_sex_couple,10.166666984558104,Excellent,1.0,0.1851537674665451
0.0,60.0,Male,Professional or Doctorate degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,same_sex_couple,16.91666603088379,Excellent,1.0,0.1045537739992141
0.0,52.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$125,000 to $149,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,33.0,Excellent,1.0,1.0130451917648315
0.0,27.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,8.416666984558105,Excellent,0.0,1.224835991859436
0.0,27.0,Male,Associate degree,"$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.0,Fair,0.0,1.4924862384796145
0.0,39.0,Female,9th grade,"Less than $5,000",Hispanic,Working - as a paid employee,0.0,NOT same-sex souple,1.75,Excellent,1.0,2.035249710083008
1.0,52.0,Male,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,6.75,Excellent,1.0,0.1322261244058609
0.0,60.0,Male,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Not working - looking for work,1.0,NOT same-sex souple,30.83333396911621,Excellent,1.0,0.7831622958183289
0.0,60.0,Male,Bachelors degree,"$15,000 to $19,999","Black, Non-Hispanic",Not working - retired,0.0,NOT same-sex souple,13.5,Fair,1.0,0.9830801486968994
0.0,37.0,Male,Associate degree,"$100,000 to $124,999",Hispanic,Working - self-employed,0.0,NOT same-sex souple,0.25,Fair,1.0,1.426563024520874
1.0,42.0,Female,Bachelors degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,same_sex_couple,14.833333015441896,Excellent,1.0,0.1885004788637161
0.0,69.0,Male,Professional or Doctorate degree,"$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,51.75,Excellent,1.0,0.7427942752838135
0.0,24.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$250,000 or more","Black, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,12.916666984558104,Excellent,0.0,1.7184114456176758
0.0,47.0,Male,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,28.91666603088379,Excellent,1.0,0.8194595575332642
0.0,78.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$125,000 to $149,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,60.83333206176758,Excellent,1.0,0.8666121363639832
0.0,50.0,Female,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,25.08333396911621,Good,1.0,0.9500620365142822
0.0,80.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$200,000 to $249,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,29.83333396911621,Excellent,0.0,0.9228107929229736
0.0,79.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999","Black, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,22.08333396911621,Excellent,1.0,1.2939252853393557
0.0,52.0,Female,Associate degree,"$25,000 to $29,999",Hispanic,Working - self-employed,1.0,NOT same-sex souple,26.75,Poor,1.0,1.5009667873382568
0.0,27.0,Female,"Some college, no degree","$7,500 to $9,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,5.0,Excellent,1.0,0.147100418806076
0.0,32.0,Male,Bachelors degree,"$50,000 to $59,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,11.583333015441896,Good,1.0,0.9298214912414552
0.0,58.0,Male,Bachelors degree,"$35,000 to $39,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,36.41666793823242,Excellent,0.0,0.8320110440254211
0.0,63.0,Female,"Some college, no degree","$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,46.83333206176758,Excellent,1.0,0.9420337080955504
0.0,27.0,Female,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,8.666666984558105,Good,1.0,0.9793486595153807
0.0,56.0,Male,Bachelors degree,"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,30.91666603088379,Good,1.0,0.7685755491256714
1.0,23.0,Male,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,2.25,Excellent,1.0,1.2408926486968994
0.0,50.0,Male,10th grade,"$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,21.91666603088379,Excellent,1.0,1.080890655517578
0.0,29.0,Female,Professional or Doctorate degree,"$50,000 to $59,999","Other, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,5.416666507720947,Excellent,1.0,1.6582552194595337
0.0,43.0,Male,"Some college, no degree","$50,000 to $59,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,12.25,Excellent,1.0,1.4110716581344604
0.0,61.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,41.58333206176758,Excellent,1.0,1.3658413887023926
0.0,49.0,Male,7th or 8th grade,"$25,000 to $29,999","White, Non-Hispanic",Not working - disabled,1.0,NOT same-sex souple,20.08333396911621,Fair,1.0,1.0902758836746216
0.0,66.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$30,000 to $34,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,31.91666603088379,Fair,1.0,0.9793486595153807
0.0,22.0,Female,"Some college, no degree","$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.5833333134651184,Good,0.0,1.186503291130066
0.0,67.0,Female,Masters degree,"$100,000 to $124,999","Black, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,52.08333206176758,Excellent,1.0,1.0119144916534424
0.0,62.0,Male,5th or 6th grade,"$35,000 to $39,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,30.5,Excellent,1.0,1.083491325378418
0.0,68.0,Female,"Some college, no degree","$85,000 to $99,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,53.83333206176758,Excellent,1.0,1.0707138776779177
0.0,45.0,Female,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,12.916666984558104,Excellent,1.0,1.071392297744751
0.0,76.0,Male,Masters degree,"$150,000 to $174,999",Hispanic,Working - self-employed,1.0,NOT same-sex souple,41.5,Excellent,1.0,1.075802206993103
0.0,35.0,Female,Bachelors degree,"$50,000 to $59,999","Black, Non-Hispanic",Not working - disabled,1.0,NOT same-sex souple,1.6666666269302368,Fair,1.0,1.3748873472213743
0.0,53.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,30.66666603088379,Excellent,1.0,1.1794925928115845
0.0,52.0,Female,Bachelors degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,33.0,Good,1.0,0.9500620365142822
0.0,28.0,Male,Bachelors degree,"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,5.916666507720947,Excellent,1.0,1.0732015371322632
1.0,38.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$5,000 to $7,499","White, Non-Hispanic",Not working - looking for work,0.0,same_sex_couple,0.0,Good,0.0,0.4433774054050445
0.0,77.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","Other, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,60.66666793823242,Excellent,1.0,1.508203625679016
0.0,63.0,Female,Masters degree,"$60,000 to $74,999","Other, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,39.41666793823242,Good,1.0,1.994089961051941
0.0,66.0,Male,"Some college, no degree","$35,000 to $39,999",Hispanic,Not working - retired,1.0,NOT same-sex souple,31.5,Excellent,1.0,1.1922701597213743
0.0,71.0,Male,Associate degree,"$250,000 or more","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,44.75,Fair,1.0,0.8747535943984985
0.0,59.0,Female,Associate degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,26.25,Good,1.0,1.070374608039856
0.0,68.0,Female,Associate degree,"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,27.83333396911621,Excellent,1.0,0.8715875148773193
0.0,34.0,Male,12th grade NO DIPLOMA,"$30,000 to $34,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,9.75,Good,1.0,1.7627371549606323
0.0,38.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$12,500 to $14,999","White, Non-Hispanic",Not working - disabled,1.0,NOT same-sex souple,19.58333396911621,Good,1.0,1.2391966581344604
0.0,62.0,Female,"Some college, no degree","$100,000 to $124,999","Black, Non-Hispanic",Not working - looking for work,1.0,same_sex_couple,22.91666603088379,Excellent,0.0,0.6123244166374207
1.0,55.0,Female,Bachelors degree,"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,16.08333396911621,Excellent,1.0,1.0556747913360596
0.0,61.0,Female,Professional or Doctorate degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,34.5,Excellent,1.0,0.919192373752594
0.0,28.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$15,000 to $19,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.0,Good,0.0,1.1716904640197754
0.0,47.0,Female,Professional or Doctorate degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,8.166666984558105,Fair,1.0,0.1762911677360534
0.0,64.0,Female,Bachelors degree,"$75,000 to $84,999","Black, Non-Hispanic",Not working - looking for work,1.0,NOT same-sex souple,44.66666793823242,Good,1.0,1.2776423692703247
0.0,70.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$30,000 to $34,999","White, Non-Hispanic",Not working - retired,0.0,same_sex_couple,31.75,Good,1.0,0.4566712975502014
0.0,62.0,Male,Bachelors degree,"$150,000 to $174,999","White, Non-Hispanic",Not working - retired,1.0,same_sex_couple,25.16666603088379,Good,1.0,0.1414915472269058
0.0,71.0,Female,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,49.0,Excellent,0.0,0.8556438088417053
0.0,63.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,16.0,Excellent,1.0,1.0505863428115845
0.0,66.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$35,000 to $39,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,47.75,Excellent,1.0,1.0447064638137815
0.0,56.0,Male,Bachelors degree,"$125,000 to $149,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,26.83333396911621,Good,1.0,1.0077306032180786
0.0,36.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"Less than $5,000","Black, Non-Hispanic",Working - self-employed,0.0,NOT same-sex souple,0.3333333432674408,Excellent,0.0,1.701449990272522
0.0,27.0,Female,Associate degree,"$125,000 to $149,999",Hispanic,Working - self-employed,0.0,NOT same-sex souple,6.416666507720947,Excellent,1.0,1.4123154878616333
0.0,27.0,Male,Bachelors degree,"$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,5.833333492279053,Excellent,1.0,1.0710530281066897
0.0,32.0,Female,Bachelors degree,"$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,7.0,Fair,1.0,1.219408392906189
0.0,29.0,Male,Masters degree,"$60,000 to $74,999","2+ Races, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,12.416666984558104,Excellent,1.0,0.4616881012916565
0.0,41.0,Male,Associate degree,"$40,000 to $49,999",Hispanic,Not working - other,1.0,NOT same-sex souple,19.58333396911621,Excellent,1.0,1.5061683654785156
0.0,58.0,Male,Masters degree,"$250,000 or more","White, Non-Hispanic",Working - as a paid employee,1.0,same_sex_couple,35.75,Excellent,1.0,0.1583490818738937
0.0,56.0,Female,"Some college, no degree","$30,000 to $34,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,31.58333396911621,Good,1.0,1.2886106967926023
0.0,55.0,Male,Associate degree,"$30,000 to $34,999",Hispanic,Working - as a paid employee,0.0,same_sex_couple,27.08333396911621,Good,1.0,0.2422647923231125
0.0,46.0,Female,"Some college, no degree","$100,000 to $124,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,28.41666603088379,Good,0.0,1.4217008352279663
0.0,38.0,Male,Bachelors degree,"$150,000 to $174,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,17.83333396911621,Excellent,1.0,1.3589438199996948
0.0,52.0,Male,Associate degree,"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,same_sex_couple,30.91666603088379,Excellent,1.0,0.1689470112323761
0.0,62.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,46.75,Excellent,1.0,1.063024640083313
0.0,42.0,Male,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,5.666666507720947,Good,1.0,1.0286495685577393
0.0,79.0,Male,Masters degree,"$100,000 to $124,999",Hispanic,Working - as a paid employee,1.0,same_sex_couple,37.58333206176758,Excellent,1.0,0.1912584155797958
0.0,52.0,Female,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,33.75,Excellent,1.0,1.025144338607788
1.0,64.0,Male,"Some college, no degree","$25,000 to $29,999","White, Non-Hispanic",Not working - looking for work,1.0,NOT same-sex souple,18.08333396911621,Good,1.0,0.8921672701835632
0.0,30.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$35,000 to $39,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,12.833333015441896,Good,1.0,0.999923288822174
1.0,53.0,Male,Bachelors degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,same_sex_couple,5.583333492279053,Excellent,1.0,0.1547234654426574
0.0,20.0,Female,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Not working - other,0.0,NOT same-sex souple,0.6666666865348816,Excellent,1.0,0.2025070786476135
0.0,36.0,Female,Masters degree,"$100,000 to $124,999","2+ Races, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.3333333432674408,Poor,0.0,0.4342106878757477
0.0,70.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$20,000 to $24,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,54.08333206176758,Excellent,1.0,1.099208950996399
0.0,60.0,Male,Bachelors degree,"$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,43.75,Good,1.0,0.8516861796379089
1.0,26.0,Male,"Some college, no degree","$25,000 to $29,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,3.3333332538604736,Good,1.0,0.3553402721881866
0.0,48.0,Male,"Some college, no degree","$15,000 to $19,999","White, Non-Hispanic",Not working - disabled,0.0,same_sex_couple,7.416666507720947,Good,1.0,0.1486497968435287
0.0,68.0,Male,"Some college, no degree","$85,000 to $99,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,13.833333015441896,Excellent,1.0,0.3303948938846588
0.0,46.0,Male,Associate degree,"$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,10.0,Excellent,1.0,0.96103036403656
0.0,75.0,Female,Bachelors degree,"$50,000 to $59,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,0.8148235082626343
